id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,activity,stage
35,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,53376,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,8081,6,4,0,0,1563400465212,1563400495224,30012,14,3109,1563400465212,1563400495224,30012,7,2376,1563400465212,1563400495224,30012,7,733,66,222.07142857142856,508.475619911079,1972,66,339.42857142857144,719.9025066268481,1972,66,104.71428571428572,98.94563201697233,329,0,2308.6153846153848,4385.943124317002,10239,0,5002.0,5478.0300838896455,10240,1,5002.0,5477.66636442929,10239,2,0,0,0,13,2,0,2,1,0,0,0,6,1,0,1,1,0,0,0,7,1,0,1,HTTP,Web,0,6,192.168.3.30,,,Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,application/json,Normal,Benign
36,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,53378,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,8081,6,4,0,0,1563400525218,1563400555231,30013,14,3109,1563400525218,1563400555231,30013,7,2376,1563400525219,1563400555231,30012,7,733,66,222.07142857142856,508.475619911079,1972,66,339.42857142857144,719.9025066268481,1972,66,104.71428571428572,98.94563201697233,329,0,2308.692307692308,4387.138064551411,10239,1,5002.166666666667,5480.222200482994,10240,1,5002.0,5480.05226252451,10239,2,0,0,0,13,2,0,2,1,0,0,0,6,1,0,1,1,0,0,0,7,1,0,1,HTTP,Web,0,6,192.168.3.30,,,Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,application/json,Normal,Benign
37,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,53380,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,8081,6,4,0,0,1563400585224,1563400615230,30006,14,3109,1563400585224,1563400615230,30006,7,2376,1563400585224,1563400615230,30006,7,733,66,222.07142857142856,508.475619911079,1972,66,339.42857142857144,719.9025066268481,1972,66,104.71428571428572,98.94563201697233,329,0,2308.153846153846,4386.376006951407,10239,0,5001.0,5479.429422850521,10239,0,5001.0,5479.096093335104,10240,2,0,0,0,13,2,0,2,1,0,0,0,6,1,0,1,1,0,0,0,7,1,0,1,HTTP,Web,0,6,192.168.3.30,,,Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,application/json,Normal,Benign
38,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,53382,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,8081,6,4,0,0,1563400645228,1563400675240,30012,14,3109,1563400645228,1563400675240,30012,7,2376,1563400645228,1563400675240,30012,7,733,66,222.07142857142856,508.475619911079,1972,66,339.42857142857144,719.9025066268481,1972,66,104.71428571428572,98.94563201697233,329,0,2308.6153846153848,4387.927995050009,10247,0,5002.0,5481.462615032598,10247,1,5002.0,5481.114631167642,10247,2,0,0,0,13,2,0,2,1,0,0,0,6,1,0,1,1,0,0,0,7,1,0,1,HTTP,Web,0,6,192.168.3.30,,,Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,application/json,Normal,Benign
39,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,57010,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,80,6,4,0,0,1563400700218,1563400708102,7884,18,7753,1563400700218,1563400708101,7883,9,3331,1563400700218,1563400708102,7884,9,4422,66,430.7222222222221,593.3340300722941,1791,66,370.1111111111111,463.21119493284175,1174,66,491.3333333333333,724.7521990308136,1791,0,463.7647058823529,1257.5327296641112,5005,0,985.375,1739.9529498975376,5005,1,985.5,1745.707633842833,5006,2,0,0,0,17,6,0,2,1,0,0,0,8,3,0,1,1,0,0,0,9,3,0,1,HTTP,Web,0,6,192.168.3.30,,,Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,application/json,Normal,Benign
40,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,60536,8.8.8.8,00:0e:0c:b4:40:5e,00:0e:0c,53,17,4,0,0,1563400700307,1563400700322,15,2,170,1563400700307,1563400700307,0,1,77,1563400700322,1563400700322,0,1,93,77,85.0,11.31370849898476,93,77,77.0,0.0,77,93,93.0,0.0,93,15,15.0,0.0,15,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,api.wordpress.org,,,,,Normal,Benign
41,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,41072,8.8.8.8,00:0e:0c:b4:40:5e,00:0e:0c,53,17,4,0,0,1563400700308,1563400700322,14,2,205,1563400700308,1563400700308,0,1,77,1563400700322,1563400700322,0,1,128,77,102.5,36.06244584051392,128,77,77.0,0.0,77,128,128.0,0.0,128,14,14.0,0.0,14,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,api.wordpress.org,,,,,Normal,Benign
42,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,41458,198.143.164.251,00:0e:0c:b4:40:5e,00:0e:0c,443,6,4,0,0,1563400700335,1563400700629,294,18,7434,1563400700335,1563400700578,243,9,1752,1563400700388,1563400700629,241,9,5682,60,413.0,966.2811063404832,4162,66,194.66666666666663,234.2386603445298,760,60,631.3333333333334,1349.8098940221175,4162,0,17.294117647058822,24.043618451374872,55,0,30.375,26.69905027738413,56,0,30.125,31.64733118966861,72,2,0,0,0,16,9,2,1,1,0,0,0,8,4,1,0,1,0,0,0,8,5,1,1,TLS,Web,0,6,api.wordpress.org,t12d590500_7bd0586cbef7_22a92d800fe4,a704460bd0a887c62e4f462bf1bba96b,,,Normal,Benign
43,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,41460,198.143.164.251,00:0e:0c:b4:40:5e,00:0e:0c,443,6,4,0,0,1563400700612,1563400700903,291,18,7994,1563400700612,1563400700853,241,9,2276,1563400700665,1563400700903,238,9,5718,60,444.11111111111103,986.0382935463862,4162,66,252.88888888888889,399.2929514918979,1284,60,635.3333333333333,1350.6919522970438,4162,0,17.11764705882353,24.312759903343903,56,0,30.125000000000004,26.44907505809176,57,0,29.75,32.03903868720159,72,2,0,0,0,16,9,2,1,1,0,0,0,8,4,1,0,1,0,0,0,8,5,1,1,TLS,Web,0,6,api.wordpress.org,t12d590500_7bd0586cbef7_22a92d800fe4,a704460bd0a887c62e4f462bf1bba96b,,,Normal,Benign
44,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,41462,198.143.164.251,00:0e:0c:b4:40:5e,00:0e:0c,443,6,4,0,0,1563400700906,1563400701251,345,22,10279,1563400700906,1563400701201,295,11,3572,1563400700959,1563400701251,292,11,6707,60,467.22727272727263,983.1397193645508,4162,66,324.72727272727275,598.1717296745293,2085,60,609.7272727272726,1275.656935928237,4162,0,16.428571428571427,23.724610489050036,53,0,29.5,26.58842688923969,56,0,29.200000000000003,30.43316903935208,72,2,0,0,0,20,11,2,1,1,0,0,0,10,5,1,0,1,0,0,0,10,6,1,1,TLS,Web,0,6,api.wordpress.org,t12d590500_7bd0586cbef7_22a92d800fe4,a704460bd0a887c62e4f462bf1bba96b,,,Normal,Benign
45,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,41464,198.143.164.251,00:0e:0c:b4:40:5e,00:0e:0c,443,6,4,0,0,1563400701237,1563400701582,345,22,10279,1563400701237,1563400701532,295,11,3572,1563400701289,1563400701582,293,11,6707,60,467.22727272727263,983.1397193645508,4162,66,324.72727272727275,598.1717296745293,2085,60,609.7272727272726,1275.656935928237,4162,0,16.428571428571427,23.627465857707698,53,0,29.5,26.38286480948488,56,0,29.3,30.40486072251533,73,2,0,0,0,20,11,2,1,1,0,0,0,10,5,1,0,1,0,0,0,10,6,1,1,TLS,Web,0,6,api.wordpress.org,t12d590500_7bd0586cbef7_22a92d800fe4,a704460bd0a887c62e4f462bf1bba96b,,,Normal,Benign
46,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,41468,198.143.164.251,00:0e:0c:b4:40:5e,00:0e:0c,443,6,4,0,0,1563400701546,1563400701839,293,18,7994,1563400701546,1563400701788,242,9,2276,1563400701599,1563400701839,240,9,5718,60,444.11111111111103,986.0382935463862,4162,66,252.88888888888889,399.2929514918979,1284,60,635.3333333333333,1350.6919522970438,4162,0,17.23529411764706,24.404224561960337,56,0,30.25,26.67663504160255,57,0,30.0,32.10251436525539,73,2,0,0,0,16,9,2,1,1,0,0,0,8,4,1,0,1,0,0,0,8,5,1,1,TLS,Web,0,6,api.wordpress.org,t12d590500_7bd0586cbef7_22a92d800fe4,a704460bd0a887c62e4f462bf1bba96b,,,Normal,Benign
47,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,41470,198.143.164.251,00:0e:0c:b4:40:5e,00:0e:0c,443,6,4,0,0,1563400701818,1563400702109,291,18,7994,1563400701818,1563400702060,242,9,2276,1563400701871,1563400702109,238,9,5718,60,444.11111111111103,986.0382935463862,4162,66,252.88888888888889,399.2929514918979,1284,60,635.3333333333333,1350.6919522970438,4162,0,17.11764705882353,23.924052627379982,55,0,30.25,25.99862633733889,55,0,29.75,31.72538415843061,71,2,0,0,0,16,9,2,1,1,0,0,0,8,4,1,0,1,0,0,0,8,5,1,1,TLS,Web,0,6,api.wordpress.org,t12d590500_7bd0586cbef7_22a92d800fe4,a704460bd0a887c62e4f462bf1bba96b,,,Normal,Benign
48,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,41472,198.143.164.251,00:0e:0c:b4:40:5e,00:0e:0c,443,6,4,0,0,1563400702085,1563400702422,337,24,10411,1563400702085,1563400702372,287,12,3638,1563400702137,1563400702422,285,12,6773,60,433.7916666666666,749.6192064709554,2714,66,303.1666666666667,575.2039690932305,2085,60,564.4166666666667,898.2508718547837,2714,0,14.652173913043477,22.84853028026922,53,0,26.09090909090909,26.778553155294052,55,0,25.909090909090907,29.276114993128942,67,2,0,0,0,22,11,2,1,1,0,0,0,11,5,1,0,1,0,0,0,11,6,1,1,TLS,Web,0,6,api.wordpress.org,t12d590500_7bd0586cbef7_22a92d800fe4,a704460bd0a887c62e4f462bf1bba96b,,,Normal,Benign
49,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,53398,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,8081,6,4,0,0,1563400705233,1563400735245,30012,14,3109,1563400705233,1563400735245,30012,7,2376,1563400705233,1563400735245,30012,7,733,66,222.07142857142856,508.475619911079,1972,66,339.42857142857144,719.9025066268481,1972,66,104.71428571428572,98.94563201697233,329,0,2308.6153846153843,4387.101255165753,10240,0,5002.0,5479.52607439731,10240,0,5002.0,5479.52607439731,10240,2,0,0,0,13,2,0,2,1,0,0,0,6,1,0,1,1,0,0,0,7,1,0,1,HTTP,Web,0,6,192.168.3.30,,,Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,application/json,Normal,Benign
50,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,54464,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,8000,6,4,0,0,1563400707713,1563400707719,6,12,1655,1563400707713,1563400707719,6,6,1084,1563400707714,1563400707719,5,6,571,66,137.91666666666666,196.1569215673713,746,66,180.66666666666669,276.97412634877406,746,66,95.16666666666669,59.57991831705265,216,0,0.5454545454545454,0.6875516509523286,2,0,1.2,1.095445115010332,3,0,1.0,0.7071067811865476,2,2,0,0,0,11,3,0,2,1,0,0,0,5,1,0,1,1,0,0,0,6,2,0,1,HTTP,Web,0,6,192.168.3.30,,,Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,,Normal,Benign
51,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,57050,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,80,6,4,0,0,1563400760119,1563400765169,5050,10,2203,1563400760119,1563400765168,5049,5,1417,1563400760120,1563400765169,5049,5,786,66,220.3,353.8656524727993,1145,66,283.4,481.66149939558176,1145,66,157.2,199.4873429568904,514,0,561.1111111111111,1665.3921043139092,5002,0,1262.25,2493.921593929261,5003,1,1262.25,2493.9100992885315,5003,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,HTTP,Web,0,6,192.168.3.30,,,Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,application/json,Normal,Benign
52,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,57056,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,80,6,4,0,0,1563400831770,1563400836810,5040,10,2202,1563400831770,1563400836810,5040,5,1416,1563400831771,1563400836810,5039,5,786,66,220.2,353.57532593651257,1144,66,283.2,481.21429737695865,1144,66,157.2,199.4873429568904,514,0,560.0000000000001,1666.9012418256818,5005,1,1260.0,2498.704064110034,5008,1,1259.75,2497.5325656869154,5006,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,HTTP,Web,0,6,192.168.3.30,,,Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,application/json,Normal,Benign
53,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,41852,192.168.3.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,137,17,4,0,0,1563400849995,1563400849995,0,1,92,1563400849995,1563400849995,0,1,92,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NetBIOS,System,0,6,workgroup,,,,,Unknown,Unknown
54,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,51495,192.168.3.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,137,17,4,0,0,1563400850010,1563400850010,0,1,92,1563400850010,1563400850010,0,1,92,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NetBIOS,System,0,6,webserver,,,,,Unknown,Unknown
55,0,192.168.3.32,08:00:27:e4:93:e6,08:00:27,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,1563400872752,1563400872752,0,1,87,1563400872752,1563400872752,0,1,87,0,0,0,0,0,87,87.0,0.0,87,87,87.0,0.0,87,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MDNS,Network,0,6,_ipp._tcp.local,,,,,Unknown,Unknown
56,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,57068,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,80,6,4,0,0,1563400892379,1563400897427,5048,10,2233,1563400892379,1563400897427,5048,5,1447,1563400892380,1563400897427,5047,5,786,66,223.3,362.5955965902877,1175,66,289.4,495.0775696797422,1175,66,157.2,199.4873429568904,514,0,560.8888888888889,1666.5902649154982,5005,0,1262.0,2496.7361361051617,5007,0,1261.75,2496.231075708604,5006,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,HTTP,Web,0,6,192.168.3.30,,,Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,application/json,Normal,Benign
57,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,57090,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,80,6,4,0,0,1563401012407,1563401017457,5050,10,2233,1563401012407,1563401017457,5050,5,1447,1563401012407,1563401017457,5050,5,786,66,223.3,362.5955965902877,1175,66,289.4,495.0775696797422,1175,66,157.2,199.4873429568904,514,0,561.1111111111111,1665.7674991159813,5003,1,1262.5,2494.4156964440926,5004,1,1262.5,2494.4100839009343,5004,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,HTTP,Web,0,6,192.168.3.30,,,Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,application/json,Normal,Benign
58,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,37243,8.8.8.8,00:0e:0c:b4:40:5e,00:0e:0c,53,17,4,0,0,1563401033020,1563401033035,15,2,216,1563401033020,1563401033020,0,1,76,1563401033035,1563401033035,0,1,140,76,108.0,45.254833995939045,140,76,76.0,0.0,76,140,140.0,0.0,140,15,15.0,0.0,15,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Canonical,Network,0,6,api.snapcraft.io,,,,,Normal,Benign
59,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,36444,8.8.8.8,00:0e:0c:b4:40:5e,00:0e:0c,53,17,4,0,0,1563401033021,1563401033035,14,2,216,1563401033021,1563401033021,0,1,76,1563401033035,1563401033035,0,1,140,76,108.0,45.254833995939045,140,76,76.0,0.0,76,140,140.0,0.0,140,14,14.0,0.0,14,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Canonical,Network,0,6,api.snapcraft.io,,,,,Normal,Benign
60,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,32876,91.189.92.20,00:0e:0c:b4:40:5e,00:0e:0c,443,6,4,0,0,1563401033035,1563401084505,51470,69,472642,1563401033035,1563401084373,51338,31,3124,1563401033179,1563401084505,51326,38,469518,60,6849.884057971013,10563.585104076436,37714,66,100.77419354838707,96.95005919799442,457,60,12355.736842105263,11652.37443540716,37714,0,756.9117647058822,4320.19223845108,30001,0,1711.2666666666669,6450.956149035708,30001,0,1387.189189189189,5836.2432924586665,30134,2,0,0,0,66,15,2,2,1,0,0,0,30,7,0,1,1,0,0,0,36,8,2,1,TLS.Canonical,Cloud,0,6,api.snapcraft.io,t12d140700_8356cb8cd68a_09407521b4f3,699a80bdb17efe157c861f92c5bf5d1d,,,Normal,Benign
61,1,0.0.0.0,5c:f9:dd:f6:a4:06,5c:f9:dd,68,255.255.255.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,67,17,4,0,0,1563401096623,1563402896342,1799719,1305,433290,1563401096623,1563402896342,1799719,1305,433290,0,0,0,0,0,331,332.0229885057474,2.494058944580008,342,331,332.0229885057474,2.494058944580008,342,0,0.0,0.0,0,0,1380.1526073619648,1418.21374540386,6210,0,1380.1526073619648,1418.21374540386,6210,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCP,Network,0,6,idrac-49n2dz1,"1,3,6,12,15,28,42,43",,,,Normal,Benign
62,1,192.168.3.10,90:b1:1c:51:bd:0f,90:b1:1c,53569,239.2.11.71,01:00:5e:02:0b:47,01:00:5e,8662,17,4,0,0,1563401107614,1563402890423,1782809,438,40704,1563401107614,1563402890423,1782809,438,40704,0,0,0,0,0,90,92.93150684931511,2.6633993546553656,110,90,92.93150684931511,2.6633993546553656,110,0,0.0,0.0,0,0,4079.654462242568,6994.725347714719,20020,0,4079.654462242568,6994.725347714719,20020,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,Normal,Benign
63,1,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,42004,192.168.3.31,08:00:27:27:e1:36,08:00:27,9200,6,4,0,0,1563401124111,1563402917496,1793385,262,170319,1563401124111,1563402917496,1793385,132,139503,1563401124111,1563402917496,1793385,130,30816,66,650.0725190839698,838.7443489189291,3276,66,1056.8409090909086,1018.5482171601318,3276,66,237.0461538461537,169.1094256784922,430,0,6871.206896551725,12625.392878095314,35010,6,13689.961832061075,14991.148938061662,35010,1,13902.20930232559,15009.98188377197,35011,0,0,0,0,262,132,0,0,0,0,0,0,132,66,0,0,0,0,0,0,130,66,0,0,HTTP,Web,0,6,192.168.3.31,,,Go-http-client/1.1,application/json,Normal,Benign
64,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,57092,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,80,6,4,0,0,1563401132398,1563401137451,5053,10,2233,1563401132398,1563401137451,5053,5,1447,1563401132398,1563401137451,5053,5,786,66,223.3,362.5955965902877,1175,66,289.4,495.0775696797422,1175,66,157.2,199.4873429568904,514,0,561.4444444444445,1667.1460727176182,5007,0,1263.25,2496.5842498635343,5008,1,1263.25,2495.9156469453583,5007,2,0,0,0,9,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,HTTP,Web,0,6,192.168.3.30,,,Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,application/json,Normal,Benign
65,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,57094,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,80,6,4,0,0,1563401252415,1563401257464,5049,10,2233,1563401252415,1563401257464,5049,6,1513,1563401252416,1563401257464,5048,4,720,66,223.3,362.5955965902877,1175,66,252.16666666666663,452.105481792321,1175,66,180.0,222.69860050450848,514,0,561.0000000000001,1665.0653140342574,5001,1,1009.8,2231.2299747000534,5001,1,1682.6666666666667,2874.711173897881,5002,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,HTTP,Web,0,6,192.168.3.30,,,Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,application/json,Normal,Benign
66,0,192.168.3.34,08:00:27:77:53:c4,08:00:27,57096,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,80,6,4,0,0,1563401372411,1563401377461,5050,10,2233,1563401372411,1563401377461,5050,6,1513,1563401372412,1563401377460,5048,4,720,66,223.3,362.5955965902877,1175,66,252.16666666666663,452.105481792321,1175,66,180.0,222.69860050450848,514,0,561.1111111111111,1665.3986342948376,5002,1,1010.0,2231.677171994193,5002,1,1682.6666666666667,2874.711173897881,5002,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,HTTP,Web,0,6,192.168.3.30,,,Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,application/json,Normal,Benign
67,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,42442,8.8.8.8,00:0e:0c:b4:40:5e,00:0e:0c,53,17,4,0,0,1563401813371,1563401813385,14,4,416,1563401813371,1563401813371,0,2,148,1563401813385,1563401813385,0,2,268,74,104.0,34.79463560186637,138,74,74.0,0.0,74,130,134.0,5.656854249492381,138,0,4.666666666666666,8.082903768654761,14,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Canonical,Network,0,6,ntp.ubuntu.com,,,,,Normal,Benign
68,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,47472,91.189.89.198,00:0e:0c:b4:40:5e,00:0e:0c,123,17,4,0,0,1563401813387,1563401813387,0,1,90,1563401813387,1563401813387,0,1,90,0,0,0,0,0,90,90.0,0.0,90,90,90.0,0.0,90,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NTP,System,0,6,,,,,,Unknown,Unknown
69,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,60956,91.189.91.157,00:0e:0c:b4:40:5e,00:0e:0c,123,17,4,0,0,1563401823620,1563401823620,0,1,90,1563401823620,1563401823620,0,1,90,0,0,0,0,0,90,90.0,0.0,90,90,90.0,0.0,90,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NTP,System,0,6,,,,,,Unknown,Unknown
70,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,51650,91.189.89.199,00:0e:0c:b4:40:5e,00:0e:0c,123,17,4,0,0,1563401833870,1563401833870,0,1,90,1563401833870,1563401833870,0,1,90,0,0,0,0,0,90,90.0,0.0,90,90,90.0,0.0,90,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NTP,System,0,6,,,,,,Unknown,Unknown
71,0,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,49852,91.189.94.4,00:0e:0c:b4:40:5e,00:0e:0c,123,17,4,0,0,1563401844120,1563401844120,0,1,90,1563401844120,1563401844120,0,1,90,0,0,0,0,0,90,90.0,0.0,90,90,90.0,0.0,90,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NTP,System,0,6,,,,,,Unknown,Unknown
72,0,192.168.3.1,00:0e:0c:b4:40:5e,00:0e:0c,59591,192.168.3.30,08:00:27:e3:e6:2f,08:00:27,22,6,4,0,0,1563402383359,1563402389573,6214,4,264,1563402383359,1563402389573,6214,2,132,1563402383359,1563402389573,6214,2,132,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,0,2071.333333333333,3587.6545727443345,6214,6214,6214.0,0.0,6214,6214,6214.0,0.0,6214,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,SSH,RemoteAccess,1,1,,,,,,Normal,Benign
